Роменкова,	[' терапевт — ']	['IV']	['197']
Ромм, Александр Ильич	[' (1898—1943), филолог, поэт, переводчик — ']	['IV']	['119,124,394,398']
Ромэн (Ромен), Жюль	[' (наст. имя Луи Фаригуль; 1885—1972), французский писатель — ']	['II', 'III', 'IV']	['157,412—421,449,592,615', '370', '206,381,424']
Россовский, Михаил Андреевич	[' (1899—?), драматург — ']	['IV']	['146,406']
Ростан, Эдмон	[' (1868—1918), французский поэт, драматург — ']	['II']	['431']
Ростопчина (Сушкова), Евдокия Петровна	[' (1811—1858), поэтесса — ']	['II']	['293']
Рош,	[' феодосийский торговец — ']	['II']	['393']
Рубинштейн, Антон Григорьевич	[' (1829—1894), пианист, композитор — ']	['II']	['348,358']
Рудаков, Сергей Борисович	[' (1909—1944), литературовед — ']	['III', 'IV']	['156', '159,161,162,172,195,413']
Руджери дельи Убальдини	[' (?—1295), архиепископ в Пизанской республике — ']	['III']	['245']
Рузвельт, Теодор	[' (1858—1919), президент США в 1901—1909 гг. — ']	['II']	['431']
Рузер (Рузер-Нирова), Нина Александровна,	[' зам. председателя Главполитпросвета — ']	['IV']	['135,402']
Рура, Роза Васильевна,	[' служащая в издательстве «Всемирная литература» — ']	['I']	['162']
Руссо, Жан-Жак	[' (1712—1778), французский писатель и философ — ']	['II']	['343,362,483,596<i></i>']
Рыбаковы	[' — Иосиф Израилевич (1890—1938), юрист и Лидия Яковлевна (1885—1953), его жена — ']	['IV']	['59,61,62,68,69,382']
Рэмбо, Артур	[]	['']	[]
Рюисдаль	[]	['']	[]
Саади, Муслихиддин Абу Мухаммед Абдаллах ибн Мушрифаддин	[' (1200—1291), персидский поэт — ']	['III']	['271']
Саблин, Владимир Михайлович	[' (1872—1916), переводчик, издатель — ']	['II']	['516']
Сабуа,	[' комендант г. Сухуми — ']	['III']	['380']
Савина, Мария Гавриловна	[' (1854—1915), актриса — ']	['II']	['385']
Савонарола, Джироламо	[' (1452—1498), итальянский религиозно-политический реформатор — ']	['III']	['409']
Сагателян, Иван Яковлевич	[' (Иоанес Теракопович; 1867—1936), армянский полит. и госуд. деятель — ']	['III']	['181']
Сагателян, Кигень Аспагранович,	[' племянник (?) И. Я. Сагателяна — ']	['III']	['376']
Саксаганский (Тобилевич), Панас (Афанасий) Карпович	[' (1859—1940), актер — ']	['II']	['442,637']
Саидов, Гарун Саидович	[' (1891—1919), лакский писатель — ']	['III']	['260,263']
Салтыков-Щедрин, Михаил Евграфович	[' (1826—1889), писатель — ']	['II']	['378,381']
Сальери, Антонио	[' (1750—1825), итальянский композитор, дирижер, педагог — ']	['I']	['231']
Самозванец	[' (Гришка Отрепьев, Лжедмитрий) — ']	['I']	['166—168']
Самойлов, Павел Васильевич	[' (1866—1931), актер — ']	['II']	['367']
Санзара, Рахель	[' (наст. имя Иоханна Блешке; 1894—1936), немецкая актриса и писательница — ']	['II']	['588,589']
Сандрар, Блез	[' (наст. имя Фредерик Заузер; 1887—1961), французский писатель — ']	['II']	['449']
Санников, Григорий Александрович	[' (1899—1969), поэт — ']	['III']	['269—275,451']
Сантос-Дюмон, Альберто	[' (1873—1932), бразильский воздухоплаватель и авиатор — ']	['II']	['468']
Сараджи	[' — ']	['III']	['438']
Сарандинаки, Михаил Николаевич	[' (?—1917), инженер-гидролог, заведующий метеостанцией — ']	['II']	['395']
Саргиджан, Амир	[]	['']	[]
Сафо	[' (VII—VI вв. до н.э.), греческая поэтесса — ']	['I']	['139']
Саша,	[' домработница Мандельштамов — ']	['IV']	['45,46,47,63(?)']
Саянов (Махнин), Виссарион Михайлович	[' (1903—1959), писатель — ']	['IV']	['123']
Свентицкий (Мечиславцев), Андрей Эдуардович,	[' поэт, критик — ']	['II']	['328,329,630']
Свиридов, Семен Максимович	[' — ']	['III']	['435']
Свирин, Николай Григорьевич	[' (1900—1944), критик, сов. литературный деятель — ']	['IV']	['151,409']
Свирский, Алексей Иванович	[' (1865—1942), писатель — ']	['IV']	['35—37,70,375']
C	['<i>вифт, Джонатан</i> (1667—1745), английский писатель — ']	['II']	['514']
Себастьян	[' — ']	['IV']	['186']
Северянин, Игорь	[' (наст. имя Лотарев, Игорь Васильевич; 1887—1941), поэт — ']	['I']	['181,182']
Сезанн, Поль	[' (1839—1906), французский художник — ']	['III']	['198,384']
C	['<i>еливанов, Григорий Иванович</i> — ']	['III']	['434,436']
Сельвинский, Илья (Карл) Львович	[' (1899—1968), поэт — ']	['II', 'IV']	['500', '147,407']
Семашко, Николай Александрович	[' (1874—1949), сов. парт. и госуд. деятель — ']	['II']	['504,642']
Семирадский, Хенрык	[' (Генрих Ипполитович; 1843—1902), художник — ']	['II']	['335,631']
Сен-Жюст, Луи Антуан	[' (1767—1794), деятель Великой французской революции — ']	['III']	['391,461']
Сент-Оган, Лефевр,	[' французский писатель, драматург — ']	['II']	['423—428,599,600']
Серафимович (Попов), Александр Серафимович	[' (1863—1949), писатель — ']	['III']	['371—374']
Сервантес де Сааведра, Мигель	[' (1547—1616), испанский писатель — ']	['II']	['514']
Сергеев	[' (Илья Сергеевич — ?), университетский столяр — ']	['III']	['189']
Сергеев-Ценский, Сергей Николаевич	[' (1875—1958), писатель — ']	['II']	['261,606,607']
Сергей Иванович	[]	['']	[]
Серебрякова, Галина Иосифовна	[' (1905—1980), писательница — ']	['II']	['604,607']
Сермуаз, Филипп,	[' человек, которого убил Ф. Вийон — ']	['I']	['172']
Серов, Валентин Александрович	[' (1865—1911), художник — ']	['II']	['370']
Синани, Борис Борисович	[' (1889—1910), школьный друг О. Мандельштама — ']	['II']	['369,377—383']
Синани, Борис Наумович	[' (1850—1922?), врач, отец Б. Синани — ']	['II']	['377—381']
Синани, Евгения Борисовна,	[' сестра Б. Б. Синани — ']	['II']	['378']
Синани, Елена Борисовна,	[' сестра Б. Б. Синани — ']	['II']	['378,379']
Синклер, Эптон Билл	[' (1878—1968), американский писатель — ']	['II']	['213,441,509,618']
Синьяк, Поль	[' (1863—1935), французский художник — ']	['III']	['185,186,199']
Скалдин, Алексей Дмитриевич	[' (1889—1943), поэт, прозаик — ']	['IV']	['25,372']
Скалдина (фон Вальтер), Елизавета Константиновна,	[' жена А. Д. Скалдина — ']	['IV']	['25']
Скотт, Вальтер	[' (1771—1832), английский писатель — ']	['II', 'IV']	['514,517,560', '99,100,106,108,109']
Скрябин, Александр Николаевич	[' (1871—1915), композитор — ']	['I', 'II']	['201—205,276', '364,472']
Слободзинский, Сергей Николаевич,	[' соученик О. Мандельштама — ']	['II']	['369']
Слонимский, Михаил Леонидович	[' (1897—1972), писатель — ']	['IV']	['84,85,93,98,120,121,390']
Случевский, Константин Константинович	[' (1837—1904), поэт — ']	['II']	['388']
Сметанин, Григорий Александрович	[' (1894—1952), композитор — ']	['IV']	['164,414']
Смирнов, Евгений Сергеевич	[' (1898—1977), биолог — ']	['III']	['194']
Смирнов,	[' поэт-метростроевец — ']	['III']	['268']
Сойкин, Петр Петрович	[' (1862—1938), издатель — ']	['II', 'IV']	['516,519', '109']
Сократ	[' (ок. 470—399 до н. э.), древнегреческий философ — ']	['I']	['86,242']
Соловьев, Василий Иванович	[' (1890—1938), заведующий ГИХЛом — ']	['III']	['145']
Соловьев, Владимир Сергеевич	[' (1853—1900), философ, поэт, критик, сын С. М. Соловьева — ']	['I', 'II']	['178', '237,238,255,359']
Соловьев, Сергей Михайлович	[' (1820—1879), историк — ']	['II']	['253']
Сологуб, Федор	[' (наст. имя Тетерников, Федор Кузьмич; 1863—1927), писатель — ']	['I', 'II', 'IV']	['275', '290,292,293,388,407—409', '12,22,76,97,389']
Софокл	[' (ок. 496—406 до н. э.), древнегреческий поэт-драматург — ']	['I', 'III']	['192', '115']
Спасский Ю.,	[' переводчик — ']	['I']	['191']
Спиноза, Бенедикт	[' (Барух; 1632—1677), нидерландский философ — ']	['II']	['362,476']
Спир, Андре	[' (1868—1966), французский поэт — ']	['II']	['450,451']
Срезневский, Вячеслав Вячеславович	[' (1880—1942), врач-психиатр — ']	['IV']	['82,385']
Ставский (Кирпичников), Владимир Петрович	[' (1900—1943), писатель, журналист, ген. секретарь СП СССР — ']	['IV']	['178,181,190,192,197,199,420']
Сталин (Джугашвили), Иосиф Виссарионович	[' (1879—1953) — ']	['II', 'III']	['562', '74,91,113,114,119,141,142,320,345,346,348,436']
Станиславский (Алексеев), Константин Сергеевич	[' (1863—1938), режиссер, актер, педагог — ']	['II']	['459']
Старчаков Александр Осипович	[' (1892—1938), писатель — ']	['IV']	['143,404']
Стасюлевич, Михаил Матвеевич	[' (1826—1911), общественный деятель, историк, журналист — ']	['II']	['305,369,445,629']
Стендаль	[' (наст. имя Анри Мари Бейль; 1783—1842), французский писатель — ']	['II', 'III']	['272,273,427,444,467,601', '389']
Стефан (Стефен), Александр Иванович	[' (1885 — после 1942), дипломат, писатель — ']	['IV']	['162,191—193,421']
Стивенсон, Роберт Льюис	[' (1850—1894), английский писатель — ']	['II']	['212,618']
Стоичев (Стойчев), Стефан Николаевич,	[' секретарь Воронежского отделения ССП — ']	['III', 'IV']	['157', '157,158,168,178,411,415,419']
Столыпин, Петр Аркадьевич	[' (1862—1911), русский госуд. деятель — ']	['II']	['603']
Стравинский, Игорь Федорович	[' (1882—1971), композитор — ']	['III']	['368']
Страдивариус (Страдивари), Антонио	[' (1644—1737), итальянский скрипичный мастер — ']	['I', 'II', 'IV']	['183,206', '475', '162']
Страховская	[' — ']	['IV']	['82,83']
Стюарты,	[' королевская династия в Шотландии и Англии — ']	['III']	['207']
Суварин (Лифшиц), Борис К.	[' (1895—1984), французский социалист, журналист, секретарь ЦБ французской компартии — ']	['II']	['345']
Судейкин, Сергей Юрьевич	[' (1884—1946), художник — ']	['I']	['128']
Судейкина (Шиллинг, де Боссе), Вера Артуровна	[' (1888—1982), актриса, вторая жена С. Ю. Судейкина, позже жена И. Ф. Стравинского — ']	['I']	['128']
Суинберн, Алджернон Чарлз	[' (1837—1909), английский поэт — ']	['II']	['289']
Сулейман Стальский	[' (1869—1937), лезгинский поэт — ']	['III']	['151']
Сумароков, Александр Петрович	[' (1717—1777), писатель — ']	['I', 'II']	['101', '293']
Сутырин, Владимир Андреевич	[' (1902—1985), писатель — ']	['IV']	['136,402']
Сытин, Иван Дмитриевич	[' (1851—1934), издатель-просветитель — ']	['II', 'IV']	['516,519', '109']
Табидзе, Тициан Юстинович	[' (1895—1937), грузинский поэт — ']	['II']	['103,236,613']
Тальен, Жан-Ламбер	[' (1769—1820), политический деятель времен Французской революции — ']	['II']	['607']
Тальников (Шпитальников), Давид Лазаревич	[' (1882—1961), критик, театровед — ']	['II']	['500']
Тамара	[' (ок. 1160—1213), царица Грузии 1184—1213 — ']	['II']	['233']
Тамберлен	[]	['']	[]
Тамберлик, Энрико	[' (1820—1889), итальянский певец — ']	['II']	['562']
Тамерлан	[]	['']	[]
Танеева (Джоржадзе), Тинотина Ильинична,	[' кузина Андрониковой С. Н. — ']	['I']	['124']
Тарасов, Евгений Михайлович	[' (1882—1943), поэт — ']	['II']	['381']
Тардье, Андре	[' (1876—1945), французский полит. деятель — ']	['II']	['428']
Тарле, Евгений Викторович	[' (1875—1955), историк — ']	['II']	['241,621']
Тарловский, Марк Ариевич	[' (1902—1952), поэт, переводчик — ']	['III']	['278—280,452']
Тарханов (Тархан-Моурави), Иван Ромазович	[' (1846—1908), физиолог, педагог, председатель попечительского совета Тенишевского училища — ']	['II']	['\xa0367']
Тархова, Мария Михайловна,	[' хозяйка пансионата в Ялте — ']	['IV']	['49,56,58,60,69,73—76,381']
Тассо, Торквато	[' (1544—1595), итальянский поэт — ']	['III']	['66,72,73,298,400,401']
Тата	[]	['']	[]
Твен, Марк	[' (наст. имя Самюэл Ленгхорн Клеменс; 1835—1910), американский писатель — ']	['II']	['381,413']
Тейлор, Фредерик Уинслоу	[' (1856—1915), американский инженер, основоположник научной организации труда — ']	['II']	['503']
Теймураз I	[' (1589—1663), грузинский поэт, царь Кахетии 1606—1648 — ']	['II']	['101,612']
Теодорович, Иван Адольфович	[' (1875—1937), сов. госуд. и парт. деятель — ']	['II']	['328,630']
Теофиль	[]	['']	[]
Тер-Оганьян (Оганян), Левон	[' (1892—1931), врач — ']	['III']	['191,192']
Терпандр	[' (VII в. до н. э.), древнегреческий поэт и музыкант — ']	['I']	['139,203']
Тик, Людвиг	[' (1773—1853), немецкий писатель, переводчик — ']	['II']	['340']
Тимур	[' (Тамерлан, Тимурленг; 1336—1405), среднеазиатский полководец и завоеватель, эмир 1370—1405 — ']	['III']	['183,209,272,273,387']
Тиндаль, Джон	[' (1820—1893), английский физик — ']	['III']	['390,460']
Тинотина	[]	['']	[]
Тинторетто (Робусти), Якопо	[' (1518—1594), итальянский живописец — ']	['III']	['55']
Тиртей,	[' древнегреческий поэт середины VII в. до н. э. — ']	['III']	['371,458']
Тисс, Франк	[' (1890—1977), немецкий писатель — ']	['II']	['589']
Тихон	[' (Белавин, Василий Иванович; 1865—1925), патриарх Московский и всея Руси — ']	['I']	['131']
Тихонов, Николай Семенович	[' (1896—1979), поэт — ']	['III', 'IV']	['269', '76,123,173,174,181,186,417']
Тициан	[' (Тициано Вечеллио; 1476/77—1576), итальянский художник — ']	['III']	['55']
Толлер, Эрнст	[' (1893—1939), немецкий писатель — ']	['II', 'IV']	['283—286,441,442,557,627', '303,426,427']
Толстой, Алексей Николаевич	[' (1882—1945), писатель — ']	['II', 'III', 'IV']	['275', '415', '406,407']
Толстой, Лев Николаевич	[' (1828—1910), писатель — ']	['I', 'II', 'III', 'IV']	['198,219', '239,270,384,520,528—530', '245,367', '12,154']
Толстой, Федор Петрович	[' (1783—1873), скульптор, медальер, живописец — ']	['II']	['377']
Тредьяковский (Тредиаковский), Василий Кириллович	[' (1703—1769), ученый и поэт — ']	['II']	['299,554']
Троцкий (Бронштейн), Лев Давыдович	[' (1879—1940), сов. госуд. и полит. деятель — ']	['III']	['179,368']
Троша,	[' сосед С. Б. Рудакова — ']	['IV']	['161,413']
Тудуз, Жорж Гюстав	[' (1877—1972), французский писатель — ']	['II']	['589,590']
Тулли (Талли), Джим	[' (1891—1947), американский писатель — ']	['II']	['220,618']
Тургенев, Иван Сергеевич	[' (1818—1883), писатель — ']	['II', 'III']	['239,357,367,499,527', '412']
Турпин,	[' архиепископ Реймсский в 753—794 гг. — ']	['II']	['111']
Тынянов, Юрий Николаевич	[' (1894—1943), писатель, литературовед — ']	['IV']	['177']
Тютчев, Федор Иванович	[' (1803—1873), поэт — ']	['I', 'II', 'III', 'IV']	['33,60,178,276', '237,251,294,305,358,376,388,390,408', '65,240,317,412', '20,369']
Тюфлины,	[' знакомые Н. Я. Мандельштам в Ялте — ']	['IV']	['75']
Уберти, Фарината дельи	[' (нач. 1200-х—1264), флорентийский полит. деятель, глава партии гибеллинов — ']	['III']	['222,223,238,239,403,447']
Уголино	[]	['']	[]
Удивенко	[' — ']	['III']	['438']
Уитмен, Уолт	[' (1819—1892), американский поэт — ']	['I', 'II']	['224', '417,634']
Унамуно, Мигеле де	[' (1864—1937), испанский писатель — ']	['III']	['368']
Усиевич, Елена Феликсовна	[' (1893—1968), критик — ']	['IV']	['115,395']
Успенский, Глеб Иванович	[' (1843—1902), писатель — ']	['II']	['378,381']
Уткин, Иосиф Павлович	[' (1903—1944), поэт — ']	['II', 'IV']	['86', '146,406']
Уэльский, принц	[' — имеется в виду Георг V (1865—1936), будущий король Англии с 1910 г. — ']	['II']	['582']
Фабр, Жан Анри	[' (1823—1915), французский энтомолог — ']	['II']	['401']
Фаворский, Владимир Андреевич	[' (1886—1964), художник — ']	['III']	['122']
Фадеев, Александр Александрович	[' (1901—1956), писатель — ']	['IV']	['119']
Фарината	[]	['']	[]
Фатахов, Алибек	[' (1910—1935), лезгинский поэт — ']	['III']	['263']
Фатов, Николай Николаевич	[' (1887—1961), литературовед — ']	['III']	['374']
Федин, Константин Александрович	[' (1892—1977), писатель — ']	['II', 'IV']	['263', '63,65,84,120,121']
Федорченко, София Захаровна	[' (1880—1959), писательница — ']	['IV']	['43,377']
Ферраро	[]	['']	[]
Ферреро, Гульельмо	[' (1871—1942), итальянский историк, публицист, психолог — ']	['III']	['368']
Фет (Шеншин), Афанасий Афанасьевич	[' (1820—1892), поэт — ']	['II', 'III']	['237,238,255,301,358,387,388,390,555,556', '65,317,412']
Фигнер, Николай Николаевич	[' (1857—1918), певец — ']	['II']	['348']
Филиппов, Дмитрий Иванович,	[' купец, владелец хлебных магазинов — ']	['II']	['486']
Финкельштейн, Полина (Лина) Самойловна	[' (1906—1977), жена С. Б. Рудакова — ']	['IV']	['161,162,413']
Фирдоуси, Абулькасим	[' (ок. 940—1020/1030), персидский поэт — ']	['III']	['204,205,270']
Фиркс, барон,	[' владелец земли на Рижском взморье — ']	['II']	['364']
Флобер, Гюстав	[' (1821—1880), французский писатель — ']	['I', 'II']	['111,191,219', '81,269,270,272,317,415,511,528—530']
Флэг, Эдмон,	[' поэт — ']	['II']	['450,451']
Фогель, Владимир Петрович	[' (1902—1929), киноактер — ']	['II']	['503']
Фогель,	[' врач — ']	['IV']	['46,55,59,60,62,90']
Фома Целанский	[' (Фома из Челано, XIII в.), итальянский монах — ']	['III']	['404']
Фрадкина, Елена Михайловна	[' (1902—1981), жена Е. Я. Хазина, художница — ']	['IV']	['80,95,96,141']
Франк, Пауль	[' (1885 — после 1980), австрийский писатель — ']	['II']	['588']
Франс, Анатоль	[' (наст. имя Анатоль Франсуа Тибо; 1844—1924), французский писатель — ']	['I', 'II', 'III', 'IV']	['158', '424,425,427,476,509,591,601', '168,370', '76']
Франческа да Римини	[' (?—1283/1286), прототип персонажа «Божественной комедии» Данте — ']	['III']	['245']
Фрейлиграт, Фердинанд	[' (1810—1876), немецкий поэт — ']	['II']	['421,634']
Фридрих II	[' (1712—1786), прусский король 1740—1786 — ']	['III']	['417']
Фридрих III	[' (1657—1713), курфюрст Бранденбургский 1688—1701, прусский король 1701—1713 (под именем Фридрих I) — ']	['II']	['599']
Фроман, Маргарита Петровна	[' (1890—1970), балерина — ']	['IV']	['26,372']
Фуко, Жан Бернар Леон	[' (1819—1868), французский физик — ']	['II', 'III']	['348', '250']
Фурманов, Дмитрий Андреевич	[' (1891—1926), писатель — ']	['III']	['373']
Фюстель де Куланж, Нума Дени	[' (1830—1889), французский историк — ']	['III']	['368']
Хазин, Евгений Яковлевич	[' (1893—1974), брат Н. Я. Мандельштам, литератор — ']	['IV']	['27,38—40,46,54,78—80,115,135,136,141,145,157,170,171,183,184,192,196,373,376']
Хазин, Яков Аркадьевич	[' (?—1930), отец Н. Я. Мандельштам, адвокат — ']	['IV']	['28,41,111,373,401']
Хазина, Анна Яковлевна	[' (?—1939?), сестра Н. Я. Мандельштам — ']	['IV']	['28,45—48,54,56,59,61,67,68,72,77,82—86,88,90,91,93,200,373,380']
Хазина, Вера Яковлевна	[' (?—1943), мать Н. Я. Мандельштам — ']	['IV']	['25,27,28,59,68,111,132,135—137,142,144,145,155,157,165,182—189,192,194—196,373']
Хазина, Надежда Яковлевна	[]	['']	[]
Халатов, Артемий (Арташес) Багратович	[' (1896—1938), сов. госуд. и парт. деятель, председатель правления Госиздата — ']	['II', 'III', 'IV']	['516', '145,442', '95,96,144,388,405']
Халтурин, Степан Николаевич	[' (1856—1882), революционер — ']	['IV']	['63,382']
Ханцин, Иза Давыдовна	[' (1899—1985), пианистка, жена А. О. Моргулиса — ']	['IV']	['138,402,403']
Ханцин, Тереза Давыдовна,	[' сестра И. Д. Ханцин — ']	['IV']	['138,403']
Хафиз, Шамседдин Мохаммед	[' (1325—1389/90), персидский поэт — ']	['III']	['35,271']
Хачатрянц, Яков Самсонович	[' (1894—1960), писатель, переводчик, муж М. С. Шагинян — ']	['IV']	['149']
Хачатурьян, Асотур Хачатурович	[' (1862—1938), этнограф, историк, археолог — ']	['III']	['180,181']
Хейфиц, Яша	[' (Иосиф Робертович; 1901—1987), американский скрипач — ']	['III']	['154']
Хлебников, Велимир	[' (Виктор Владимирович; 1885—1922), поэт — ']	['I', 'II', 'IV']	['220,222', '257,263,290,292,296,297,299—301,409,554,555', '70,199']
Хлодвиг	[]	['']	[]
Ходасевич (Чулкова), Анна Ивановна	[' (1886—1964), переводчица, вторая жена В. Ф. Ходасевича — ']	['II']	['83']
Ходасевич, Владислав Фелицианович	[' (1886—1939), поэт, критик — ']	['II']	['247,258,293,294,409']
Ходасевич, Гарик	[' (наст. имя Гренцион, Эдгар Е.; 1907—?), сын А. И. Ходасевич от первого брака — ']	['II']	['83']
Хокусаи, Кацусика	[' (1760—1849), японский художник — ']	['II']	['269']
Хоменчук,	[' автор письма в газету «Московский комсомолец» — ']	['II']	['526']
Хомяков, Алексей Степанович	[' (1804—1960), писатель, философ, общественный деятель — ']	['II', 'III']	['384', '318']
Худавердьян, Анаит Ашотовна	[' (1902—1983), педагог — ']	['III']	['375']
Цанов,	[' врач — ']	['IV']	['60,61,68,75,76']
Цветаева, Анастасия Ивановна	[' (1894—1993), писательница, сестра М. И. Цветаевой — ']	['IV']	['28']
Цветаева, Марина Ивановна	[' (1892—1941), поэт — ']	['II', 'III']	['257,258', '239']
Цезарь, Гай Юлий	[' (100—44 до н. э.), римский диктатор и полководец — ']	['I', 'II', 'III']	['116,250', '380', '220']
Цейс, Карл	[' (1816—1888), механик, оптик, основатель немецкой оптической фирмы — ']	['III']	['51312']
Цеткин, Клара	[' (1857—1933), деятель германского и международного рабочего движения — ']	['II']	['325,630']
Цицерон, Марк Туллий	[' (106—43 до н. э.), римский оратор, писатель, полит. деятель — ']	['I', 'III']	['111', '290']
Цомык, Герц Давыдович	[' (1914—1981), виолончелист — ']	['IV']	['162,414']
Цыгальский, Александр Викторович	[' (1880—?), военный инженер, начальник контрразведки в Феодосии, поэт — ']	['II']	['399']
Чаадаев, Петр Яковлевич	[' (1794—1856), мыслитель, публицист — ']	['I', 'III', 'IV']	['194—200,222', '149', '22']
Чавчавадзе, Илья Григорьевич	[' (1837—1907), грузинский писатель — ']	['II']	['101,612']
Чайковский, Петр Ильич	[' (1840—1893), композитор — ']	['II', 'III']	['348,364', '365']
Чапаев, Василий Иванович	[' (1887—1919), герой гражданской войны — ']	['III']	['92,93,336']
Чаплин, Чарлз Спенсер	[' (1889—1977), американский актер, кинорежисер — ']	['II', 'III']	['503,504', '126,139,140']
Чеботаревская, Анастасия Николаевна	[' (1876—1921), писательница, переводчица, жена Ф. Сологуба — ']	['IV']	['22']
Черинов (Чаринов) М.,	[' (1893—1937), лакский поэт — ']	['III']	['260']
Чернов, Виктор Михайлович	[' (1876—1952), русский полит. деятель, эсер — ']	['II']	['375,379']
Чехов, Антон Павлович	[' (1860—1904), писатель — ']	['II', 'III', 'IV']	['334,381,529,530', '414,415', '167']
Чигуа	[' — ']	['II']	['319,320']
Чиквишвили (Чхиквишвили), Вениамин Соломонович,	[' чрезвычайный комиссар г. Батума в августе—сентябре 1920 г. — ']	['II']	['316']
Чуковский, Корней Иванович	[' (наст. имя Корнейчуков, Николай Васильевич; 1882—1969), писатель, критик, детский поэт — ']	['II', 'IV']	['246', '180,182,185']
Шагал, Марк Захарович	[' (1887—1985), художник — ']	['II']	['435']
Шагинян, Мариэтта Сергеевна	[' (1888—1982), писательница — ']	['II', 'III', 'IV']	['247', '146', '46,149—151']
Шаляпин, Федор Иванович	[' (1873—1938), певец — ']	['III']	['381']
Шамиль	[' (1797—1871), руководитель освободительного движения горцев Дагестана и Чечни — ']	['II']	['235,433']
Шамсудин, Магомед Мирза,	[' аварский поэт — ']	['III']	['262']
Шапиро, Николай Давидович,	[' знакомый Э. В. Мандельштама — ']	['II']	['471,472']
Шартье, Ален	[' (ок. 1385 — ок. 1433), французский писатель — ']	['I']	['169,284']
Шатобриан, Франсуа Рене де	[' (1768—1848), французский писатель — ']	['II']	['278']
Шашкова,	[' редакционный работник — ']	['IV']	['135,402']
Шванвич, Михаил Александрович	[' (1755—1802), переводчик при штабе Е. Пугачева — ']	['III']	['389,460']
Шекспир, Уильям	[' (1564—1616), английский драматург и поэт — ']	['I', 'II', 'III']	['229', '334,356,417,581,582', '125,202,245,260,294,352,354,355,359,373,417']
Шелли, Перси Биши	[' (1792—1822), английский поэт — ']	['I', 'II']	['225', '289']
Шеллинг, Фридрих Вильгельм Йозеф	[' (1775—1854), немецкий философ — ']	['I']	['230']
Шенгели, Георгий Аркадьевич	[' (1894—1956), поэт, переводчик — ']	['II', 'III', 'IV']	['87', '153', '145']
Шендерович, Матвей Осипович,	[' заместитель заведующего ГИХЛом — ']	['IV']	['143']
Шенье, Андре Мари	[' (1762—1794), французский поэт, публицист — ']	['I', 'II', 'III']	['230', '83,268,276—283,304,550—553,626', '176']
Шенье, Мари Жозеф	[' (1764—1811), французский драматург, поэт, публицист, брат А. М. Шенье — ']	['III']	['176']
Шепеленко, Дмитрий Иванович	[' (1897—1972), литератор — ']	['II', 'IV']	['78', '31,36,374']
Шервинский, Сергей Васильевич	[' (1892—1991), писатель, переводчик — ']	['I', 'III', 'IV']	['212,213', '153', '158,412']
Шермуа	[]	['']	[]
Шеро, Гастон	[' (1872—1937), французский писатель — ']	['II']	['590']
Шёнеман, Лили	[' (Анна Элизабет; 1758—1817), возлюбленная Гете — ']	['III']	['295,420']
Шикеле, Рене	[' (1883—1940), немецкий поэт — ']	['II']	['207,617']
Шилейко, Владимир Казимирович	[' (наст. имя Вольдемар Георг Анна Мария Казимирович; 1891—1930), ассириолог, филолог, поэт, переводчик, второй муж А. А. Ахматовой — ']	['I', 'IV']	['157', '63,74,382']
Шиллер, Иоганн Фридрих	[' (1759—1805), немецкий поэт — ']	['II']	['354,356,357,362,570']
Ширяевец (Абрамов), Александр Васильевич	[' (1887—1924), поэт — ']	['IV']	['36,42,43,377']
Шифрин, Ниссон Абрамович	[' (1892—1961), театральный художник — ']	['IV']	['134,401']
Шкапская (Андреевская), Мария Михайловна	[' (1891—1952), писательница — ']	['I']	['158']
Шкловский, Виктор Борисович	[' (1893—1984), писатель, литературовед, критик — ']	['II', 'IV']	['246,247,257,457—459', '56,57,59,79']
Шмелев, Иван Сергеевич	[' (1873—1950), писатель — ']	['II']	['261']
Шойхет, Абрам Моисеевич,	[' издательский работник — ']	['IV']	['99,120,121']
Шопен, Иван Иванович	[' (1798—1870), историк-кавказовед, этнограф — ']	['III']	['377,459']
Шопен, Фридерик Францишек	[' (1810—1849), польский композитор, пианист — ']	['II', 'III']	['368,480,498', '87,195,220']
Шостакович, Дмитрий Дмитриевич	[' (1906—1975), композитор — ']	['IV']	['199,423']
Шоу, Джордж Бернард	[' (1856—1950), английский писатель — ']	['II']	['423']
Шпенглер, Освальд	[' (1880—1936), немецкий философ — ']	['III']	['230,240,367']
Шпиковский, Николай Григорьевич	[' (1897—1977), кинорежиссер — ']	['II']	['505—508,642']
Шпильгаген, Фридрих	[' (1829—1911), немецкий писатель — ']	['II']	['589']
Шпирт, Александр Исаакович	[' (1903—1983),поэт, переводчик — ']	['III']	['261']
Шпор, Людвиг	[' (1784—1859), немецкий композитор — ']	['III']	['244']
Штайнер	[' — ']	['III']	['420']
Штаут, Иоганн Каспар,	[' немецкий техник и химик — ']	['III']	['294']
Штауф	[]	['']	[]
Штемпель, Наталья Евгеньевна	[' (1910—1988), педагог, друг О. Э. и Н. Я. Мандельштам — ']	['III', 'IV']	['136—138,156—158', '186,187,189,193,194,196,420']
Шток	[' — ']	['III']	['420']
Штраус, Рихард	[' (1864—1949), немецкий композитор — ']	['II']	['364']
Штробль, Карл Ганс	[' (1877—1946), австрийский писатель — ']	['II']	['601—603,651']
Штук, Франц	[' (1863—1928), немецкий художник, скульптор — ']	['II']	['381']
